Anno;Cod_Azienda;Specie_Vegetale;PLT;PLV;PRA;PTA;Provincia;Regione;SAU;Biologica;SAU_Irrigata;KW_Macchine;avg_year;min_avg_year;max_avg_year;min_min_year;min_max_year;max_min_year;max_max_year;tot_prec_year;Tipo_Certificazione;max_irrigate;Produzione;Sum_Spesa_Distribuita;CAPITALE_FISSO;CAPITALE_CIRCOLANTE;PATRIMONIO_NETTO;CAPITALE_NETTO_TOTALE;LIQUIDITA_IMMEDIATE;UTILE_PERDITA_ESERCIZIO;Sum_Quantità_azoto;Sum_Quantità_fosforo;Sum_Quantità_potassio;Sum_Valore_del_distribuito;lavoro_dipendente_ore_uomo;lavoro_dipendente_ore_macchina;lavoro_dipendente_ul;lavoro_famigliare_ore_uomo;lavoro_famigliare_ore_macchina
2019;2422008002263000001;Vite per vino di qualità;55009;55009;0;0;Bolzano - Bozen;Alto Adige;6,3;S;4,3;174;9,592022105;4,931533279;13,86132473;-15,19298467;20,63564399;-2,72976768;32,84027163;1433,108008;Vite per vino DOC;1;163,1;1200;1087343;348393;1433333;2255701;210083;19627;155,94;51,98;207,93;620;1545;0;0,86;3600;0
2019;2422008002408000001;Vite per vino di qualità;26201;26201;0;0;Bolzano - Bozen;Alto Adige;5,21;N;5,21;147;9,732140024;5,328378464;13,85891491;-13,7839289;20,77204603;-2,640805778;32,44463241;1434,720595;Vite per vino DOC;1;63,4;1000;685140;286365;910374;1324399;187366;28283;100,37;33,46;133,82;400;2504;4;1,39;2160;0
2019;2422008002414000001;Vite per vino di qualità;23296;23296;0;0;Bolzano - Bozen;Alto Adige;3,49;N;3,49;331;9,598377145;5,293903586;13,6786045;-13,13866716;20,74298292;-2,445567536;32,03827448;1443,926642;Vite per vino DOC;1;116,2;2100;455222;112706;560759;696980;50875;1767;101,61;84,68;169,35;510;812;0;0,45;2400;0
2019;2422008002423000001;Vite per vino di qualità;43863;43863;0;0;Bolzano - Bozen;Alto Adige;3,55;N;3,55;135;9,628355307;5,020100363;13,86887438;-14,86591589;20,69781997;-2,665663505;32,80164353;1416,249157;Vite per vino DOC;1;193,23;1700;338406;224645;551741;690511;181469;32298;150,5;50,17;200,67;602;592;0;0,33;2960;0
2019;2422008002452000001;Vite per vino di qualità;56847;56847;0;0;Bolzano - Bozen;Alto Adige;2,2;N;2,2;26;9,695681355;5,065611651;13,95911772;-14,90552131;20,7426519;-2,584341662;32,91987819;1391,379713;Vite per vino DOC;1;178,01;1684;165690;123038;284206;474700;66145;35878;28,97;28,97;41,04;145;488;134;0,27;1760;0
2019;2422008002453000001;Vite per vino di qualità;42221;42221;0;0;Bolzano - Bozen;Alto Adige;5,97;N;5,44;182;9,722356411;5,318681164;13,8498393;-13,7884845;20,76269399;-2,645836994;32,43668007;1434,700272;Vite per vino DOC;1;147,9;900;523182;210023;724841;942099;116450;19421;112,09;37,36;149,45;450;1524;0;0,85;3760;0
2019;2422008002777000001;Vite per vino di qualità;20787;20787;0;0;Bolzano - Bozen;Alto Adige;1,95;N;1,95;117;9,593201543;4,992749839;13,81602735;-14,9020619;20,66694815;-2,734926793;32,72201528;1444,088535;Vite per vino DOC;1;82,32;289;130208;56924;185215;229770;32009;11802;14,63;14,63;20,72;73;17;0;0,01;2000;0
2019;2422009002799000001;Vite per vino di qualità;157556;157556;0;0;Bolzano - Bozen;Alto Adige;6,49;N;6,49;117;8,633631629;3,896937699;12,9563972;-16,29754213;19,63552215;-4,37385053;32,03328307;1457,999149;Vite per vino DOC;1;369,98;1910;703495;482657;1166868;1871607;314307;79864;832,16;665,73;665,73;3300;5666;1;3,15;1280;0
2019;2422009002804000001;Vite per vino di qualità;108181;108181;0;0;Bolzano - Bozen;Alto Adige;6,3;N;6,3;138;9,560628012;4,920120156;13,81250569;-15,12312657;20,62027238;-2,765971197;32,76816912;1435,587318;Vite per vino DOC;1;476;6310;763136;151082;821932;803181;32059;38751;326;326;461,83;1630;1760;0;0,98;3240;0
2019;2412008003218000001;Vite per vino di qualità;50229;50229;0;0;Trento;Trentino;5,6;N;5,21;99;10,76741234;7,228263411;14,17712463;-6,839283373;21,9425176;0,325445285;31,56351393;1698,862697;Vite per vino DOC;1;528,73;2862;429771;51409;473085;443375;0;46510;416,88;521,09;521,09;1975;0;0;0;2827;0
2019;2412010003285000001;Vite per vino di qualità;16334;16334;0;0;Trento;Trentino;2,11;N;1,72;103;10,09502854;6,242590058;13,81066696;-10,3595516;21,79883328;-0,71863605;31,60833959;1632,569499;Vite per vino DOC;1;181;1775;640351;56322;694979;826023;40048;-1694;33,44;29,22;61,79;615;0;0;0;1282;0
2019;2412010003303000001;Vite per vino di qualità;109136;109136;0;0;Trento;Trentino;6,21;N;6,21;96;10,46918383;6,965829554;13,63367777;-5,668373243;20,70523882;-0,400967414;31,35336586;1610,250623;;1;1148,8;3997;548754;295014;839528;1102718;185105;89976;280,59;420,89;505,07;1632;0;0;0;3080;0
2019;2422010002898000001;Vite per vino di qualità;10946;10946;0;0;Bolzano - Bozen;Alto Adige;0,86;N;0,86;44;9,641887157;5,011941239;13,89789626;-14,96921719;20,69639973;-2,655561046;32,85239011;1410,841169;Vite per vino DOC;1;60,2;680;99662;34034;133238;131242;22788;3496;4,8;4;8;24;0;0;0;1360;0
2019;2422010002925000001;Vite per vino di qualità;24437;24437;0;0;Bolzano - Bozen;Alto Adige;1,55;N;1,15;9;9,585227613;4,942298267;13,84203677;-15,10680521;20,64002945;-2,734103486;32,80285855;1433,629073;Vite per vino DOC;1;92,48;755;88702;31935;119957;185655;7416;18699;;;;;42;42;0,02;1600;0
2019;2422011002951000001;Vite per vino di qualità;143911;123501;0;20410;Bolzano - Bozen;Alto Adige;4,67;N;4,61;90;5,225066779;0,502337561;9,56519807;-19,83875645;16,2355422;-10,12036413;29,10044386;1597,878307;Vite per vino DOC;1;493,79;3470;1397282;393094;1020017;1456985;265374;163997;466;466;660,17;2330;6346;0;3,53;5280;0
2019;2412011000045000001;Vite per vino di qualità;36608;36608;0;0;Trento;Trentino;2,09;N;2,09;71;8,709846905;4,446148517;12,66559991;-15,5320297;20,69300517;-3,670125917;30,57864979;1659,818296;Vite per vino DOC;1;281,6;1556;334296;103679;433695;532941;64471;24472;0;0;0;675;0;0;0;1206;0
2019;2412012003439000001;Vite per vino di qualità;19950;19950;0;0;Trento;Trentino;2,44;N;2,44;76;8,696429163;4,543854824;12,56663468;-14,50114318;20,69013086;-3,154735005;30,38328222;1655,172283;Vite per vino IGT;1;190;179;275985;85415;360320;413396;64318;25313;70;70;70;600;0;0;0;2580;0
2019;2412013001030000001;Vite per vino di qualità;107063;107063;0;0;Trento;Trentino;7,69;N;7,35;118;10,40481666;6,893590862;13,5801074;-5,745657776;20,62885853;-0,444612904;31,31071704;1612,793423;;1;1115,2;6601;359365;211410;523968;472372;103682;68396;2410,53;3013,16;3013,16;8901;176;0;0,1;3304;0
2019;2412013001031000001;Vite per vino di qualità;187120;187120;0;0;Trento;Trentino;11,72;N;11,4;88;10,99134002;7,491709454;14,11895783;-4,797553362;21,25601192;-0,070817711;31,96361148;1567,477077;;1;1816,7;5256;244862;528133;765309;848900;340047;144237;867,42;1156,55;1301,14;4097;354;0;0,19;3656;0
2019;2412013001033000001;Vite per vino di qualità;84894;84894;0;0;Trento;Trentino;7,35;N;7,1;51;10,7283766;7,183727659;14,13898065;-6,861494511;21,88213718;0,283782801;31,53448902;1698,338117;;1;893,62;4007;607407;250808;854049;1027599;163594;55035;286,14;285,64;428,98;1054;0;0;0;4505;0
2019;2412013001034000001;Vite per vino di qualità;31014;31014;0;0;Trento;Trentino;2,29;N;0,91;88;10,66913671;7,147494509;13,99778723;-6,641229447;21,5381666;0,138375175;31,36757856;1693,082528;;1;344,6;1551;349368;95851;443630;529511;64700;15691;466,41;466,41;621,88;650;173;0;0,1;2079;0
2019;2412013001036000001;Vite per vino di qualità;5293;5293;0;0;Trento;Trentino;2,35;N;2,19;49;10,82266632;7,165804629;14,34346382;-8,04575433;22,40785851;0,460955019;31,72695272;1771,279825;;1;51,89;1645;295732;27420;322617;405343;14812;5713;107,31;107,31;143,08;467;0;0;0;1577;0
2019;2412013001040000001;Vite per vino di qualità;31559;31559;0;0;Trento;Trentino;2,56;N;2,56;67;11,18049928;7,624904978;14,5887843;-6,969687348;22,44804563;0,743687434;31,81459967;1756,378257;;1;286,9;1495;105449;100730;204426;221604;69023;29515;63,47;63,47;89,92;613;0;0;0;1681;0
2019;2302019003821000001;Vite per vino di qualità;26786;26786;0;0;Pavia;Lombardia;4,7;N;0;97;13,06386183;8,533642357;17,66510355;-4,938382712;23,40757027;0,412063239;38,25165239;1016,651008;Vite per vino DOC;0;488,7;1585;286064;21936;296494;292289;0;12205;0;0;0;817;120;0;0,07;1216;0
2019;2302019003822000001;Vite per vino di qualità;56148;56148;0;0;Pavia;Lombardia;8,78;N;0;256;12,89120425;8,363588399;17,47757562;-5,184378015;23,19476074;0,381300622;37,99806894;1062,335198;Vite per vino DOC;0;1081;960;474948;50079;514961;493355;0;21606;0;0;0;625;33;0;0,02;2400;0
2019;2302019003824000001;Vite per vino di qualità;27620;27620;0;0;Pavia;Lombardia;13,49;N;0;283;13,43311319;8,919538832;18,05485607;-4,426527114;24,07741756;0,609002417;38,75491922;1031,558602;Vite per vino DOC;0;552,4;2553;475293;27831;491950;502488;0;-7538;;;;;1470;0;0,82;1240;0
2019;2412013001067000001;Vite per vino di qualità;58071;58071;0;0;Trento;Trentino;8,35;N;5,29;175;10,37912712;6,639964402;13,97144127;-9,252272021;22,09295543;-0,051083858;31,4710193;1759,103898;Vite per vino DOC;1;446,7;4811;1242089;239313;1471674;1742635;153666;32645;166,94;140,65;244,73;2590;299;0;0,16;3725;0
2019;2412013001069000001;Vite per vino di qualità;56708;56708;0;0;Trento;Trentino;3,78;N;3,73;112;9,563980599;5,46634008;13,43468117;-12,97549656;21,41367679;-2,054406019;31,33258823;1640,70785;Vite per vino DOC;1;567,08;3447;767424;157263;921015;1039847;99942;30972;241,38;83,45;320,69;1542;33;0;0,02;2080;0
2019;2412013001070000001;Vite per vino di qualità;42570;42570;0;0;Trento;Trentino;11,67;N;10,12;146;9,287839635;5,344152944;12,99061117;-11,61505253;21,12153853;-1,476605401;30,58010172;1794,836815;Vite per vino DOC;1;327,46;3662;1643772;347958;1984332;2068902;245513;-3081;126,47;139,22;194,87;1130;1371;0;0,77;3224;0
2019;2412013001071000001;Vite per vino di qualità;13871;13871;0;0;Trento;Trentino;6,39;S;6,43;85;10,05792601;6,196625885;13,77735659;-10,49538769;21,77993088;-0,774823921;31,57680192;1644,473556;Vite per vino DOC;1;126,1;2003;35073;89388;117820;396490;36822;-25695;17,79;8,73;21,71;1215;1425;0;0,79;2410;0
2019;2412013001073000001;Vite per vino di qualità;15414;15414;0;0;Trento;Trentino;1,79;N;1,73;59;10,52188758;6,845525039;14,08696097;-8,342511733;22,00630785;0,131864885;31,66168526;1689,648048;Vite per vino DOC;1;154,14;1476;105236;68798;172810;186700;52643;-1290;33,5;24,5;65;789;0;0;0;1155;0
2019;2412013001082000001;Vite per vino di qualità;50960;50960;0;0;Trento;Trentino;3,8;S;3,8;136;8,672928856;4,662811607;12,42635657;-12,83059654;20,55186194;-2,417128741;30,11933472;1792,19046;;1;520;1039;32295;111322;142249;109619;53645;33230;15;15;15;1430;0;0;0;1480;0
2019;2412016003372000001;Vite per vino di qualità;54923;54923;0;0;Trento;Trentino;6,43;N;6,28;125;9,69217293;5,593225398;13,57149752;-12,71440852;21,48984869;-1,895407828;31,49289271;1590,772414;Vite per vino DOC;1;499,3;5196;988913;160149;1143935;1147834;64863;17101;136,26;136,26;198,2;1694;364;0;0,2;3751;0
2019;2412016003373000001;Vite per vino di qualità;5775;5775;0;0;Trento;Trentino;4,31;S;3,52;125;10,46690709;6,78855348;14,03281633;-8,290795372;21,91395409;0,065067191;31,62252373;1675,166341;Vite per vino DOC;1;38,5;767;629026;295148;919227;844246;206308;87581;1,94;0,65;2,59;200;670;0;0,37;1882;0
2019;2412016003374000001;Vite per vino di qualità;36168;36168;0;0;Trento;Trentino;3,01;N;2,06;107;9,635158831;5,563070245;13,48932728;-12,67940531;21,47420017;-1,871209354;31,38171052;1632,488959;Vite per vino DOC;1;314,5;1868;650703;126176;774291;765263;89978;21628;110,75;50,25;151;1999;0;0;0;2187;0
2019;2412016003375000001;Vite per vino di qualità;34173;34173;0;0;Trento;Trentino;2,83;N;2,65;179;9,731290967;5,614963001;13,6270617;-12,71370578;21,49727379;-1,894378378;31,56926402;1565,41982;Vite per vino DOC;1;379,7;1708;559216;50998;607737;604371;16237;20166;225;75;300;1254;0;0;0;2052;0
2019;2412016003376000001;Vite per vino di qualità;17756;17756;0;0;Trento;Trentino;4,3;N;4,25;99;10,79519318;7,13088339;14,32999147;-8,283667301;22,41305981;0,459638254;31,74966441;1755,95464;Vite per vino DOC;1;169,1;3672;490855;126021;611782;656251;88999;-40269;94,82;76,64;152,19;1361;787;0;0,45;1740;0
2019;2412017001801000001;Vite per vino di qualità;9700;9700;0;0;Trento;Trentino;4,74;S;4,74;124;10,2767981;6,500417395;13,93741807;-9,633756668;21,94082191;-0,324468601;31,64539857;1652,935891;Vite per vino DOC;1;100;362;905980;153114;1057577;1057616;112482;1161;5;5;5;360;300;0;0,17;2900;0
2019;2412017001802000001;Vite per vino di qualità;115500;115500;0;0;Trento;Trentino;7,53;N;7,53;113;9,671067507;5,616532511;13,51311231;-12,50325354;21,50797689;-1,761975709;31,39941095;1638,380643;Vite per vino IGT;1;1050;3340;1592628;307266;1895186;1948087;189702;67356;864;864;864;4280;450;0;0,25;7200;0
2019;2412017001803000001;Vite per vino di qualità;19400;19400;0;0;Trento;Trentino;3,4;N;3,4;88;9,584126226;5,675150797;13,26602306;-11,04315546;21,40365468;-1,058986963;30,82298594;1787,506745;Vite per vino DOC;1;200;643;501211;116144;615071;607980;68444;7691;135,9;135,9;135,9;1111;760;0;0,42;2400;0
2019;2412017001804000001;Vite per vino di qualità;29100;29100;0;0;Trento;Trentino;2,9;N;2,9;96;10,4108073;6,668659793;14,05175308;-9,216171954;22,03624512;-0,111600071;31,7396411;1663,90466;Vite per vino DOC;1;300;1736;582916;106049;687609;679750;69509;8459;404,4;404,4;404,4;2161;130;0;0,07;2400;0
2019;2302019003911000001;Vite per vino di qualità;2123;2123;0;0;Mantova;Lombardia;2,63;N;1,16;49;15,14580568;10,69280774;19,81949561;-3,312232686;27,42997456;3,127763928;38,97952458;1103,199937;;0;70;270;8885;14311;22976;21740;9343;1236;;;;;0;0;0;930;0
2019;2302018003521000001;Vite per vino di qualità;6831;6831;0;0;Sondrio;Lombardia;1,28;N;0;49;4,890594747;0,231640846;9,262315074;-24,5756085;16,08958271;-11,47683689;29,79786153;1613,486565;Vite per vino DOCG;0;29,7;574;14591;169;2843;-461;0;3304;0;0;0;100;0;0;0;1280;0
2019;2412017001913000001;Vite per vino di qualità;5126;5126;0;0;Trento;Trentino;3,59;S;3,12;87;10,79399997;7,129188697;14,32951297;-8,295057701;22,41359807;0,459583829;31,75066177;1755,56923;Vite per vino DOC;1;46,6;879;47118;34294;76702;72905;14891;7997;43,2;14,4;51,84;293;0;0;0;2845;0
2019;2412018001401000001;Vite per vino di qualità;62958;62958;0;0;Trento;Trentino;24,25;N;18,36;210;9,176329028;5,199691492;12,89089326;-11,8359495;21,01612668;-1,603634599;30,47486355;1812,103706;Vite per vino DOC;1;599,6;7027;210796;464282;647913;604885;282436;55628;264,38;176,25;352,51;1895;6289;0;3,51;3720;0
2019;2412018001402000001;Vite per vino di qualità;56907;56907;0;0;Trento;Trentino;10,87;N;8,52;172;10,38011056;6,641175508;13,97226598;-9,24974209;22,09364028;-0,049832605;31,47171351;1759,007542;Vite per vino DOC;1;632,3;6378;831483;461514;1269034;1241186;262532;44648;96,67;104,77;149,79;1391;1135;0;0,63;3152;0
2019;2412018001403000001;Vite per vino di qualità;113636;113636;0;0;Trento;Trentino;15,53;S;13,95;132;10,0956109;6,231509321;13,82040238;-10,43396259;21,80169235;-0,746821709;31,63203512;1629,136293;Vite per vino DOC;1;1136,36;8969;38467;147807;144192;90987;0;57405;72,54;127,82;245,58;4930;2487;0;1,38;2384;0
2019;2412018001404000001;Vite per vino di qualità;132917;132917;0;0;Trento;Trentino;10,63;N;9,68;98;9,477239703;5,550349892;13,16774885;-11,24588893;21,30236153;-1,201937625;30,73128974;1801,721374;Vite per vino DOC;1;1155,8;6701;133309;307613;433905;377146;148825;65159;105,62;92,14;148,73;1532;1014;0;0,57;3752;0
2019;2412018001408000001;Vite per vino di qualità;49553;49553;0;0;Trento;Trentino;3,72;S;3,72;66;10,16611318;6,299200688;13,89756331;-10,32932265;21,85060787;-0,685324413;31,72447049;1590,393114;Vite per vino DOC;1;287,36;1320;286524;54951;320073;296474;0;40399;1,5;0,5;2;561;0;0;0;1500;0
2019;2412018001409000001;Vite per vino di qualità;99312;99312;0;0;Trento;Trentino;9,16;S;8,17;123;9,707589129;5,827965993;13,37769977;-10,85065076;21,51796115;-0,902963989;30,93773594;1772,765067;Vite per vino DOC;1;620,7;7572;103287;230721;326453;323959;121773;6694;85,8;128,7;754,5;7057;2855;0;1,59;1484;0
2019;2412018001414000001;Vite per vino di qualità;43583;43583;0;0;Trento;Trentino;3,66;N;3,66;109;10,41267446;6,758942836;13,94156699;-7,882078141;21,74590719;0,014238119;31,48848568;1697,369199;Vite per vino DOC;1;415,08;2723;486401;100465;584541;564646;56435;28295;148,41;118,73;148,41;842;155;0;0,09;1470;0
2019;2412018001415000001;Vite per vino di qualità;147253;147253;0;0;Trento;Trentino;10,48;N;10,48;177;10,35488814;6,68820464;13,89483498;-7,973473098;21,68377454;-0,04481234;31,46349199;1686,054653;Vite per vino DOC;1;1636,14;11874;659174;211130;639667;568486;62909;79581;651,71;325,86;977,57;2737;1001;0;0,55;2552;0
2019;2412018001416000001;Vite per vino di qualità;85419;85419;0;0;Trento;Trentino;6,34;N;6,34;115;10,00045293;6,269776862;13,60598126;-8,224273106;21,17819665;-0,441583017;31,32102241;1671,375858;Vite per vino DOC;1;949,1;7697;249904;196215;441959;406816;109940;43543;1293,66;646,83;2587,31;2934;112;0;0,06;2345;0
2019;2302019003397000001;Vite per vino di qualità;13900;13900;0;0;Mantova;Lombardia;5,35;N;5,35;97;15,12330791;10,70919015;19,77212512;-3,311746337;27,44697177;3,155820361;38,96995478;1106,829609;;1;308;3443;66855;5891;71912;71983;5588;-71;1896,43;0;0;1608;0;0;0;3840;0
2019;2412008000012000001;Vite per vino di qualità;70029;70029;0;0;Trento;Trentino;5,6;N;3,21;88;10,0028746;6,271911865;13,60917013;-8,230578033;21,18252422;-0,439588073;31,32501852;1671,163126;;1;778,1;6152;466909;209994;673560;939824;139420;48459;245,04;245,04;245,04;1015;226;0;0,13;2731;0
2019;2412008000013000001;Vite per vino di qualità;104409;104409;0;0;Trento;Trentino;9,35;N;1,35;110;10,01875421;6,288992799;13,62475702;-8,242389628;21,21031717;-0,424097703;31,33840189;1671,493342;Vite per vino DOC;1;1160,1;7166;407800;370995;771200;1066160;265370;65416;348,93;523,4;628,08;1424;197;0;0,11;3119;0
2019;2412008000015000001;Vite per vino di qualità;55019;55019;0;0;Trento;Trentino;6,4;S;5,76;113;10,3485102;6,686144487;13,88272883;-7,906315665;21,65946457;-0,052112591;31,445429;1686,949182;Vite per vino DOC;1;611,32;3580;116518;206432;318902;519176;142654;32971;444,28;666,42;799,7;2901;183;0;0,1;2965;0
2019;2412008000017000001;Vite per vino di qualità;52547;52547;0;0;Trento;Trentino;5,58;N;4,25;49;10,3800009;6,721135299;13,91246428;-7,90432824;21,70414987;-0,019341124;31,46838262;1696,425823;;1;583,85;6655;502858;172087;674945;1039247;117922;13158;309,67;387,09;387,09;3096;611;0;0,34;2452;0
2019;2412008000018000001;Vite per vino di qualità;93316;93316;0;0;Trento;Trentino;6,71;N;6,55;178;10,23263191;6,698511526;13,43790581;-5,973557053;20,43744361;-0,55662719;31,18120378;1641,175882;Vite per vino DOC;1;1003,4;4241;367825;303406;666356;841899;209258;61412;925,81;1157,26;1388,72;5670;637;0;0,36;3284;0
2019;2412008000019000001;Vite per vino di qualità;96549;96549;0;0;Trento;Trentino;6,38;N;5,29;107;9,878806221;6,249645186;13,20687583;-6,770193807;20,18045842;-0,692389942;30,87700127;1667,102499;;1;1016,3;9394;1091505;249755;1337371;1802377;152235;66073;696,9;836,29;1045,36;3421;460;0;0,25;3674;0
2019;2412008000029000001;Vite per vino di qualità;107676;107676;0;0;Trento;Trentino;8,83;N;6,16;143;10,99088028;7,490068397;14,11994455;-4,79662946;21,25512107;-0,070644645;31,96767358;1567,400056;Vite per vino DOC;1;1196,4;6331;259066;335752;588606;847114;227138;58942;432,19;648,29;777,95;1707;1658;0;0,92;2494;0
2019;2412008002513000001;Vite per vino di qualità;22895;22895;0;0;Trento;Trentino;1,83;N;0;80;9,493441782;5,499871704;13,27916247;-12,33283012;21,39232247;-1,731790291;31,10089671;1645,293743;Vite per vino DOC;0;241;1813;381970;35668;416411;405945;12708;18866;54,5;22,5;71,25;372;0;0;0;1260;0
2019;2412008002521000001;Vite per vino di qualità;9633;9633;0;0;Trento;Trentino;3,9;N;2,38;82;10,410585;6,69960315;14,0203147;-8,644219765;21,90796903;-0,026844427;31,68070367;1680,235052;Vite per vino DOC;1;91,74;1538;56284;601504;635864;863949;572025;-6336;7,93;7,93;11,23;316;0;0;0;1989;0
2019;2412008002522000001;Vite per vino di qualità;31236;31236;0;0;Trento;Trentino;3,02;N;2,68;108;9,697437793;5,573037423;13,64946052;-11,76392153;21,14097417;-1,627290403;31,72240207;1481,038799;Vite per vino DOC;1;328,8;1730;441092;101044;540245;814487;69086;12646;0;0;0;246;0;0;0;2775;0
2019;2412008002527000001;Vite per vino di qualità;77615;77615;0;0;Trento;Trentino;6,95;N;5,7;152;9,604119882;5,523090234;13,46371282;-12,79511862;21,44917407;-1,942594137;31,35701482;1635,034271;Vite per vino DOC;1;817;4948;606976;209074;811644;1006246;131029;7735;343,87;253,59;480,84;3255;2702;0;1,5;2195;0
2019;2412008002535000001;Vite per vino di qualità;74640;74640;0;0;Trento;Trentino;4,6;N;1,67;92;9,666654169;5,377347022;13,68915227;-13,77550748;21,11098319;-2,614193862;31,90251106;1501,892265;Vite per vino DOC;1;622;3069;411566;214770;619201;859490;136129;56047;93,76;91,26;132,5;843;345;0;0,2;2194;0
2019;2412008002579000001;Vite per vino di qualità;67511;67511;0;0;Trento;Trentino;5,12;N;3,82;40;10,00551505;6,274300832;13,61254396;-8,236878094;21,18723835;-0,43738067;31,32912904;1670,958515;;1;725,92;2648;671614;209815;876843;1156958;139645;53824;1015,9;677,27;677,27;800;0;0;0;2566;0
2019;2302019003556000001;Vite per vino di qualità;93083;93083;0;0;Mantova;Lombardia;11,78;N;11,78;508;15,10587184;10,62324531;19,81656989;-3,04883311;26,87462684;3,053725255;39,6258913;1031,68152;;1;2799,86;8391;971659;32083;1003742;1011138;31804;-7396;2675,36;0;0;2268;1850;0;1,03;3840;0
2019;2302016082000000001;Vite per vino di qualità;17475;17475;0;0;Pavia;Lombardia;3,35;N;0;124;12,97114998;8,386579269;17,5959369;-5,544740022;23,16663192;0,230295894;38,07342386;1061,211185;;0;349,5;893;59577;73811;132178;123814;59823;13364;130,8;101,73;203,47;583;0;0;0;1760;0
2019;2302016082001000001;Vite per vino di qualità;32884;32884;0;0;Pavia;Lombardia;12,46;N;0;158;12,16743481;7,694162866;16,65712647;-6,145478227;22,35528599;0,12969477;36,89114375;1121,442334;;0;655,2;22;13625;62215;74530;64234;29331;16296;360;0;0;994;0;0;0;2560;0
2019;2302016082002000001;Vite per vino di qualità;9510;9510;0;0;Pavia;Lombardia;1,43;N;0;75;13,36786474;8,823939512;17,99895991;-4,547698722;23,76104104;0,439930127;38,69188887;1017,641212;;0;159,5;583;10044;19360;28970;27167;19326;5803;0;0;0;653;0;0;0;1216;0
2019;2302016082004000001;Vite per vino di qualità;80355;80355;0;0;Pavia;Lombardia;13;N;0;399;13,40922979;8,866499264;18,04255375;-4,480136352;23,81583649;0,447163243;38,75054148;1014,463157;;0;1461,7;4458;321422;199353;520775;515568;130272;15207;1123,85;374,62;1498,46;3732;182;0;0,1;3320;0
2019;2302016082005000001;Vite per vino di qualità;6800;6800;0;0;Pavia;Lombardia;6,04;N;0;49;13,78505594;9,239077708;18,44712248;-4,045166654;24,36405101;0,563902042;39,27851827;992,2505278;;0;181;900;90232;5535;95695;111476;510;-8781;93;124;232,5;778;0;0;0;1240;0
2019;2412008002689000001;Vite per vino di qualità;43488;43488;0;0;Trento;Trentino;6,6;S;5,77;123;9,579110775;5,482307356;13,45002398;-12,93942915;21,42345196;-2,032392088;31,3499634;1637,367543;Vite per vino DOCG;1;241,6;1697;527005;231196;753968;1224347;167923;44678;0;0;0;1219;26;0;0,01;3817;0
2019;2412008002739000001;Vite per vino di qualità;131250;131250;0;0;Trento;Trentino;11,5;N;6,26;185;9,477614008;5,349313562;13,36809287;-13,33386619;21,34071037;-2,276248448;31,27236447;1638,358736;Vite per vino DOC;1;1250;2426;1023859;356613;1375684;2288330;220760;104723;485,5;485,5;485,5;3928;620;0;0,34;4760;0
2019;2302019003647000001;Vite per vino di qualità;8000;8000;0;0;Mantova;Lombardia;18,58;N;0;295;14,99595117;10,58037263;19,61750845;-3,322066737;26,96772162;3,011199253;38,84182518;1073,955921;;0;238,6;4000;953848;34271;984441;1019450;19971;-35009;0;0;0;774;115;115;0,06;2296;0
2019;2302019003682000001;Vite per vino di qualità;29366;29366;0;0;Mantova;Lombardia;4,17;N;0;179;15,17184786;10,70460893;19,86971239;-3,125322068;27,27850624;3,01967438;39,46943947;1083,405042;;0;772,8;2204;11073;44023;53540;54040;14646;16500;24;96;176;751;64;64;0,04;1240;0
2019;2302019003683000001;Vite per vino di qualità;2706;2706;0;0;Mantova;Lombardia;1,35;N;0,8;60;15,04545948;10,60158434;19,72399367;-3,602336052;27,40692043;3,225394379;38,67738304;1156,178561;;1;90,2;941;46165;10387;56302;59599;7666;-3297;32;40;180;175;0;0;0;930;0
2019;2412018003460000001;Vite per vino di qualità;43575;43575;0;0;Trento;Trentino;6,3;S;3,84;177;7,485389936;3,340268782;11,50925601;-14,86388218;17,61024408;-2,844703062;29,51388619;1818,478409;;1;415;1912;395502;260969;650935;882991;141757;33792;493,5;493,5;781,38;1645;2700;0;1,5;3060;0
2019;2412018003461000001;Vite per vino di qualità;85500;85500;0;0;Trento;Trentino;6,2;N;6,2;122;10,67660829;7,113367264;14,10926373;-7,102386598;21,89067957;0,252513906;31,5329644;1698,978785;;1;900;2203;380177;184370;561963;702248;93908;55185;468;468;741;2760;370;0;0,21;2680;0
2019;2412018003463000001;Vite per vino di qualità;43650;43650;0;0;Trento;Trentino;4,51;N;3,23;51;10,72789838;7,210570119;14,05833274;-6,62824107;21,63176934;0,199539419;31,41240526;1695,194259;;1;450;1557;56718;100781;154833;277772;50402;24775;330;330;522,5;1800;240;0;0,13;2400;0
2019;2412018003464000001;Vite per vino di qualità;40000;40000;0;0;Trento;Trentino;5,68;N;5,68;78;10,39351931;6,682049585;14,00173554;-8,626032173;21,87996373;-0,042735933;31,66073781;1681,765545;;1;400;860;1346462;162115;1506348;1691891;79258;41227;139,25;139,25;139,25;967;400;0;0,22;2680;0
2019;2412018003465000001;Vite per vino di qualità;72000;72000;0;0;Trento;Trentino;5,2;N;5,2;143;10,02823213;6,298140512;13,635866;-8,259460387;21,22709331;-0,415647153;31,35073592;1671,029648;;1;720;2106;353153;183559;534108;724827;110130;49547;150;150;150;1600;360;0;0,2;2400;0
