Anno;Cod_Azienda;Specie_Vegetale;PLT;PLV;PRA;PTA;Provincia;Regione;SAU;Biologica;SAU_Irrigata;KW_Macchine;avg_year;min_avg_year;max_avg_year;min_min_year;min_max_year;max_min_year;max_max_year;tot_prec_year;Tipo_Certificazione;max_irrigate;Produzione;Sum_Spesa_Distribuita;CAPITALE_FISSO;CAPITALE_CIRCOLANTE;PATRIMONIO_NETTO;CAPITALE_NETTO_TOTALE;LIQUIDITA_IMMEDIATE;UTILE_PERDITA_ESERCIZIO;Sum_Quantit�_azoto;Sum_Quantit�_fosforo;Sum_Quantit�_potassio;Sum_Valore_del_distribuito;lavoro_dipendente_ore_uomo;lavoro_dipendente_ore_macchina;lavoro_dipendente_ul;lavoro_famigliare_ore_uomo;lavoro_famigliare_ore_macchina
2015;2412008003190000001;Melo;65000;65000;0;0;Trento;Trentino;3,03;N;3,03;103;8,482933572;4,105409061;12,60847476;-13,67072163;17,65364776;-2,885535996;28,98948956;1154,87601;Denominazioni di Origine Protetta (DOP);1;1671,72;3605;433930;127381;558705;480015;62381;78690;84;56,01;56,01;960;220;0;0,12;1790;0
2015;2412008003203000001;Melo;135000;135000;0;0;Trento;Trentino;4,57;N;4,57;179;6,649499936;2,005909665;10,91905758;-16,53345511;15,79116793;-4,961639084;27,07562368;1181,344968;Denominazioni di Origine Protetta (DOP);1;3811,46;5545;1124443;247868;1354023;1329409;112868;24614;0;0;0;1320;840;0;0,47;2080;0
2015;2412008003223000001;Melo;110000;110000;0;0;Trento;Trentino;5,08;N;3,71;118;7,807767941;3,373163317;11,94038887;-14,82497066;16,95178216;-3,656773676;28,12088602;1199,579037;Denominazioni di Origine Protetta (DOP);1;2926,02;4320;553415;206572;752182;653216;96572;98965;51,03;51,03;51,03;925;432;0;0,24;2001;0
2015;2412010003248000001;Melo;79800;79800;0;0;Trento;Trentino;3,19;N;3,19;159;8,27180265;3,891690901;12,39406186;-13,98614359;17,43859293;-3,123088139;28,67956484;1168,572405;Denominazioni di Origine Protetta (DOP);1;2100;5540;567593;144918;711070;660536;65118;50535;200;200;300;500;368;0;0,2;2800;0
2015;2412010003285000001;Melo;6980;6980;0;0;Trento;Trentino;2,42;N;2,42;103;10,11545531;6,364996922;13,89570103;-10,01676592;19,78263615;-0,4576338;29,32248231;1071,871764;Denominazioni di Origine Protetta (DOP);1;240;1280;670465;33718;703544;695584;15918;7960;29,17;29,17;19,44;350;0;0;0;1600;0
2015;2412010003291000001;Melo;8000;8000;0;0;Trento;Trentino;0,89;N;0,89;40;8,404192014;3,986224241;12,56652408;-13,75439558;17,57204655;-2,971588259;29,0186733;1064,826617;Denominazioni di Origine Protetta (DOP);1;242,3;970;135622;16892;152280;150340;8892;1940;21;14;14;249;0;0;0;995;0
2015;2412010003321000001;Melo;78728;78728;0;0;Trento;Trentino;6,36;N;6,21;148;9,742608257;5,957074669;13,59393573;-10,98326998;19,28244476;-0,611118948;28,97023125;1009,392135;;1;3936,4;8079;1183173;140663;1319562;1304489;61552;15072;627,94;753,53;941,91;2140;688;0;0,38;2985;0
2015;2412010003331000001;Melo;43900;43900;0;0;Trento;Trentino;2,25;N;2,25;140;8,370429482;3,948078095;12,5343774;-13,80482118;17,53814029;-3,009538025;28,98026427;1064,578937;Denominazioni di Origine Protetta (DOP);1;1255,06;2680;471069;77711;547629;522433;33811;25197;33;22;11;428;400;0;0,22;1720;0
2015;2412011000030000001;Melo;33351;33351;0;0;Trento;Trentino;1,59;N;1,59;51;7,687500891;3,259019587;11,80617973;-14,98708965;16,84678634;-3,770986439;27,88722431;1241,960956;;1;1124,1;1666;269249;58233;326664;313030;24882;13635;54;54;54;610;160;0;0,09;905;0
2015;2412011000033000001;Melo;19587;19587;0;0;Trento;Trentino;5,4;N;5,4;59;9,411100869;5,302534355;13,40874225;-11,59561488;18,68281038;-1,651499519;29,47254758;1027,40624;;1;753,35;1417;1289593;195228;1471109;1401653;90042;69457;21,6;14,4;7,2;264;0;0;0;2685;0
2015;2412011000035000001;Melo;27200;27200;0;0;Trento;Trentino;2,91;N;0,7;125;10,13676499;6,405669282;13,90528026;-10,11021038;19,83880083;-0,390256658;29,35141799;1068,509934;;0;972;2416;708463;17147;725560;720741;17147;4818;50,16;33,44;33,44;608;0;0;0;1450;0
2015;2412011000036000001;Melo;43924;43924;0;0;Trento;Trentino;5,3;N;5,3;96;9,972357814;6,180068537;13,76988045;-10,1324223;19,56007237;-0,684649865;29,17973408;1075,670529;;1;1753,45;5811;1362952;25607;1369356;1367527;24857;1829;114;76;76;1380;864;0;0,48;2450;0
2015;2412011000037000001;Melo;44864;44864;0;0;Trento;Trentino;4,2;N;4,2;70;10,0065362;6,224638844;13,8003062;-10,16169931;19,61819889;-0,628489967;29,23868384;1072,88302;;1;1725,55;4810;650001;104392;754248;742915;59108;11333;72;108;72;1210;650;0;0,36;1451;0
2015;2412011000043000001;Melo;10056;10056;0;0;Trento;Trentino;7,8;N;7,12;267;10,24024419;6,6656974;13,80859001;-9,225889039;20,35180747;-0,271283418;29,21617613;1057,621386;Denominazioni di Origine Protetta (DOP);1;295,76;2832;250191;66362;244099;202139;0;41960;166,81;250,22;250,22;508;288;0;0,16;4230;0
2015;2412011000044000001;Melo;51902;51902;0;0;Trento;Trentino;7,95;N;7,17;137;9,78656452;6,055803274;13,44731406;-10,41130381;19,79741223;-1,001477998;28,69008698;1176,984285;;1;2076,1;5049;121257;146189;265061;244990;67325;20566;131,42;104,57;111,83;1286;648;0;0,36;3150;0
2015;2412011000056000001;Melo;143000;143000;0;0;Trento;Trentino;9,24;N;6,01;129;8,310665722;3,841216635;12,50066722;-14,02651134;17,44672155;-3,089314523;29,04121957;1061,266272;;1;3592,78;6750;889479;270400;1154861;1101989;127400;52872;123,17;82,11;123,17;1485;1728;0;0,96;2520;0
2015;2412011000058000001;Melo;70224;70224;0;0;Trento;Trentino;3,67;N;3,67;97;8,07128699;3,736580203;12,13640339;-14,20482749;17,25911893;-3,295145554;28,15153866;1216,749927;;1;2500,1;3690;754689;126067;877642;854301;55843;23341;90;60;60;1089;1120;0;0,62;1670;0
2015;2412012000064000001;Melo;69014;69014;0;0;Trento;Trentino;7,47;N;7,47;99;10,31123663;6,697113461;13,96190807;-9,576275178;20,27599801;-0,171321522;29,337469;1054,800057;Denominazioni di Origine Protetta (DOP);1;3137,02;6414;574349;172655;741420;687844;72015;53577;106,25;70,83;35,42;1296;592;0;0,33;4010;0
2015;2412012001020000001;Melo;191400;191400;0;0;Trento;Trentino;12,32;S;12,32;151;10,34592461;6,707764547;14,04361909;-9,776873333;20,21164324;-0,119336868;29,46225577;1049,239471;;1;5800;6481;1586680;137187;1723841;1624014;129860;99828;786,36;786,36;1179,55;23530;1485;0;0,82;7200;0
2015;2412012001021000001;Melo;85800;85800;0;0;Trento;Trentino;8,41;S;8,41;171;10,34725445;6,708177836;14,04432286;-9,758482172;20,21235413;-0,125128153;29,45955746;1061,125575;Coltivazione su superficie biologica;1;3300;1950;1078923;162026;1240950;1197935;55929;43014;500;500;750;4500;1210;0;0,67;2580;0
2015;2412012003410000001;Melo;3472;3472;0;0;Trento;Trentino;2,52;N;2,13;70;10,7213236;7,231917927;14,14663654;-8,025224261;21,30746254;-0,074823463;29,6284851;1149,675382;;1;289,3;1559;332459;56552;388408;386225;50206;2583;190,31;190,31;253,75;387;0;0;0;1300;0
2015;2412012003419000001;Melo;68000;68000;0;0;Trento;Trentino;4,06;N;4,06;177;8,269174077;3,69268739;12,54069266;-14,41665112;17,42344999;-3,121523144;29,3096623;1045,372407;Denominazioni di Origine Protetta (DOP);1;2051,02;4880;752582;113672;863059;872995;45672;-9936;66;66;66;1222;864;0;0,48;2030;0
2015;2412013001036000001;Melo;8575;8575;0;0;Trento;Trentino;2,64;N;2,41;49;10,4600707;6,89262228;13,99814554;-8,905243592;20,76596238;-0,24839696;29,37942818;1186,530222;;1;343;1247;289223;28379;316494;311832;6545;4662;175,11;175,11;233,48;380;0;0;0;1558;0
2015;2412013001051000001;Melo;31500;31500;0;0;Trento;Trentino;3,22;N;3,22;106;7,332702971;3,144942368;11,49065952;-14,69820421;16,35628587;-2,981728589;26,20413589;1293,454268;;1;1260;4330;499793;67389;567182;579777;21401;-12595;110;110;165;1520;320;0;0,18;2800;0
2015;2412013001052000001;Melo;3900;3900;0;0;Trento;Trentino;2,55;S;2,55;64;6,553240445;2,300587685;10,82196568;-15,95266365;15,50151006;-4,017579008;25,76430013;1229,85006;;1;150;150;501798;60558;560496;566438;20528;-5942;0;0;0;250;1120;0;0,62;2800;0
2015;2412013001053000001;Melo;13570;13570;0;0;Trento;Trentino;1,12;N;1,12;40;7,430084638;3,263436695;11,55571449;-14,59209976;16,4590935;-2,886917296;26,28522914;1307,115076;;1;590;950;202152;25682;227814;222070;25682;6107;75;75;112,5;150;0;0;0;1000;0
2015;2412013001057000001;Melo;3380;3380;0;0;Trento;Trentino;1,48;N;1,48;95;10,00346945;6,221276451;13,79698243;-10,16023333;19,61440701;-0,633187238;29,232861;1073,038438;;1;130;2076;180977;3828;184804;193634;3708;-8829;229,17;229,17;343,75;550;0;0;0;4800;0
2015;2412013001058000001;Melo;143750;143750;0;0;Trento;Trentino;9,96;N;9,96;160;9,851623721;5,944113149;13,72170692;-10,59392982;19,3288235;-0,966838274;29,40235648;1089,073888;;1;6250;9940;722373;89621;811993;758048;88421;53946;0;0;0;3600;1290;0;0,71;2880;0
2015;2412013001059000001;Melo;54000;54000;0;0;Trento;Trentino;4,41;N;4,41;122;7,332702971;3,144942368;11,49065952;-14,69820421;16,35628587;-2,981728589;26,20413589;1293,454268;;1;2000;4706;395136;80803;475939;461880;25432;14059;0;0;0;1900;160;0;0,09;2400;0
2015;2412013001061000001;Melo;42547;42547;0;0;Trento;Trentino;2,92;N;2,92;58;10,00346945;6,221276451;13,79698243;-10,16023333;19,61440701;-0,633187238;29,232861;1073,038438;Denominazioni di Origine Protetta (DOP);1;1849,9;3481;653027;63672;713947;688241;63672;25706;105;70;35;1129;128;0;0,07;1680;0
2015;2412013001063000001;Melo;35989;35989;0;0;Trento;Trentino;2,48;N;0;49;9,959944398;6,169697946;13,74905488;-9,858541743;19,51139222;-0,719424587;29,02516927;1079,671638;Denominazioni di Origine Protetta (DOP);0;1499,55;2748;574606;90963;664003;644641;54974;19362;81;54;81;984;800;0;0,44;900;0
2015;2412013001066000001;Melo;100678;100678;0;0;Trento;Trentino;16,76;N;8,76;131;10,07138513;6,397052934;13,71151246;-9,857333325;20,07784468;-0,638042091;28,99718108;1167,665393;Denominazioni di Origine Protetta (DOP);1;4194,95;5930;2177297;255684;2422272;2326545;120105;95727;77,27;77,27;77,27;1275;1104;0;0,61;3680;0
2015;2412013001067000001;Melo;58752;58752;0;0;Trento;Trentino;6,66;N;6,66;175;10,35466758;6,749197914;13,94541849;-9,237960864;20,48646493;-0,303134469;29,26702831;1161,530293;Denominazioni di Origine Protetta (DOP);1;2176,02;4340;1428718;183839;1599832;1551035;82571;48796;59,41;89,12;89,12;1074;800;0;0,44;3145;0
2015;2412013001068000001;Melo;37767;37767;0;0;Trento;Trentino;4,31;N;4,31;139;9,966243775;6,177707636;13,75369978;-9,800756456;19,51276092;-0,7137024;29,00697463;1076,603119;Denominazioni di Origine Protetta (DOP);1;1716,7;4900;614307;60190;666926;668343;22423;-1415;63;42;63;740;0;0;0;2060;0
2015;2412013001070000001;Melo;30820;30820;0;0;Trento;Trentino;8,04;N;8,04;114;9,620031664;5,86418894;13,30160414;-10,68965895;19,49767962;-1,172200981;28,54206019;1185,096634;Denominazioni di Origine Protetta (DOP);1;1232,8;3771;1811353;126801;1935573;1902430;50719;33143;55,97;55,97;55,97;876;720;0;0,4;2590;0
2015;2412013001071000001;Melo;83085;83085;0;0;Trento;Trentino;8,13;N;8,13;85;10,00346945;6,221276451;13,79698243;-10,16023333;19,61440701;-0,633187238;29,232861;1073,038438;Denominazioni di Origine Protetta (DOP);1;3612,4;6953;59056;205581;257549;103076;108921;154474;169,91;113,26;113,26;2053;960;0;0,53;2560;0
2015;2412013001072000001;Melo;63726;63726;0;0;Trento;Trentino;5,06;N;5,06;107;10,36432776;6,769607243;13,94345585;-9,160389252;20,52231836;-0,296254802;29,28109907;1120,255532;Denominazioni di Origine Protetta (DOP);1;2770,7;5700;681103;102603;780949;744688;38877;36261;123;123;41;1510;576;0;0,32;2740;0
2015;2412013001080000001;Melo;17820;17820;0;0;Trento;Trentino;1,56;N;1,56;101;9,471926026;5,686767606;13,30447013;-11,44177277;19,02599015;-0,816556847;28,58165067;1010,307012;;1;660;1954;173311;18292;190875;188572;252;2303;300;300;450;600;0;0;0;1536;0
2015;2412013001081000001;Melo;19760;19760;0;0;Trento;Trentino;1,81;N;1,81;67;10,33336453;6,720324206;13,98615403;-9,568258704;20,29731338;-0,145758773;29,36504949;1055,125175;;1;1040;1740;483416;59389;541941;545980;38799;-4039;340;340;510;1028;0;0;0;2880;0
2015;2412014001120000001;Melo;115500;115500;0;0;Trento;Trentino;6,18;N;6,18;134;9,525791232;5,521407697;13,43805735;-11,15875052;18,92124416;-1,45300391;29,23356411;1094,06253;;1;5250;6446;1338594;160009;1494027;1428948;44209;65079;0;0;0;3400;700;0;0,39;2400;0
2015;2412014001151000001;Melo;32500;32500;0;0;Trento;Trentino;2,11;N;2,11;47;9,573763756;5,572234763;13,49515346;-11,14191398;18,96057537;-1,372097702;29,31265349;1093,792167;;1;1300;2008;293453;34320;327717;311285;27490;16432;90,91;90,91;136,36;1100;0;0;0;2480;0
2015;2412015002137000001;Melo;25000;25000;0;0;Trento;Trentino;2,23;N;1,94;58;9,740135882;6,000826479;13,40491232;-10,49448884;19,74193095;-1,055867165;28,63901439;1178,382397;;1;893;2880;395701;50532;445000;431318;24469;13682;129,5;151,08;129,5;400;0;0;0;1230;0
2015;2422008002058000001;Melo;11323;11323;0;0;Bolzano - Bozen;Alto Adige;3,56;N;3,56;199;9,592220252;5,034981826;13,97549501;-13,86260792;18,47832436;-1,615147769;31,61622335;795,0052766;;1;458,82;1840;720346;72556;787751;786156;26731;1596;59,76;59,76;84,66;280;667;0;0,37;2800;0
2015;2422008002068000001;Melo;38563;38563;0;0;Bolzano - Bozen;Alto Adige;5,76;N;5,76;138;8,87407001;4,204564179;13,30308256;-14,33920961;17,98965484;-2,442805412;30,95677637;837,0333298;;1;1826,6;1263;347621;190106;528587;484778;87409;43807;37,73;31,44;62,88;187;3031;1;1,68;2700;0
2015;2422008002074000001;Melo;10387;10387;0;0;Bolzano - Bozen;Alto Adige;3,51;N;3,51;151;9,664379124;5,146686745;14,00634991;-13,58811838;18,60883287;-1,509540773;31,48153994;798,5699335;;1;360,03;436;248691;115092;360907;325928;52433;34980;30,6;25,5;51;153;1200;0;0,67;2240;0
2015;2422008002077000001;Melo;90684;90684;0;0;Bolzano - Bozen;Alto Adige;8,02;N;7,32;99;8,591892224;3,886025889;13,03854419;-14,53386261;17,78077609;-2,737948523;30,66356593;933,4580703;;1;2692,62;4416;567188;224720;468204;469121;100920;-919;476,29;396,91;793,82;2340;5370;2;2,98;2400;0
2015;2422008002078000001;Melo;85233;85233;0;0;Bolzano - Bozen;Alto Adige;7,29;N;7,29;129;8,78656129;4,120533403;13,22272891;-14,4459235;17,84396098;-2,528836856;30,87360289;833,7766827;;1;2720,94;3939;468190;283076;740962;656895;138778;84066;302,01;251,68;503,35;1408;2609;0;1,45;4900;0
2015;2422008002080000001;Melo;167350;167350;0;0;Bolzano - Bozen;Alto Adige;8,43;N;8,43;502;9,641648981;5,118465317;13,98302325;-13,59556853;18,59283649;-1,535298164;31,45228549;798,4266578;;1;4942,4;3300;901081;303361;1193750;1111433;132852;82318;1116;930;1860;5580;1415;0;0,79;3840;0
2015;2422008002082000001;Melo;133198;133198;0;0;Bolzano - Bozen;Alto Adige;4,28;N;4,28;228;8,500677772;3,784099432;12,92426032;-14,51477395;17,73171988;-2,833527035;30,43733782;926,6300015;;1;2712,01;5285;267846;108303;376148;317358;107800;58791;346,98;289,15;578,3;1738;4378;3;2,43;1800;0
2015;2422008002086000001;Melo;2927;2927;0;0;Bolzano - Bozen;Alto Adige;1,09;N;1,09;120;9,640056337;5,116630859;13,98126598;-13,59543939;18,59179533;-1,537061485;31,44957983;798,4329102;;1;119,64;350;114207;31207;143949;134064;13538;9885;6,59;6,59;9,33;30;0;0;0;1500;0
2015;2422008002088000001;Melo;76949;76949;0;0;Bolzano - Bozen;Alto Adige;6,34;N;6,34;191;8,768681635;4,101818048;13,20603262;-14,45833186;17,82875258;-2,549650609;30,85784976;833,7092825;;1;2611,42;3854;681877;184419;854003;818366;81081;35637;84,32;70,27;140,54;418;2517;2;1,4;3500;0
2015;2422008002229000001;Melo;267784;267784;0;0;Bolzano - Bozen;Alto Adige;7,27;N;7,27;149;8,480353293;3,762538029;12,90633362;-14,52824537;17,71778644;-2,858219945;30,42486113;929,1790057;;1;6073,43;9566;330617;491045;783651;645597;222262;138053;569,15;569,15;806,29;2769;3394;1;1,89;3500;0
2015;2422008002236000001;Melo;87179;87179;0;0;Bolzano - Bozen;Alto Adige;4,27;N;4,27;47;8,800641496;4,12177548;13,23200987;-14,38681699;17,94075496;-2,522309846;30,87436685;842,0753556;;1;2331,95;5038;133809;159624;289389;237079;72037;52309;272,91;227,43;454,86;1342;1203;0;0,67;2240;0
2015;2422008002240000001;Melo;76179;76179;0;0;Bolzano - Bozen;Alto Adige;5,77;N;5,38;218;9,682833289;5,168122814;14,04538073;-13,6501664;18,58795459;-1,503684318;31,63728312;796,7918406;;1;1501,86;1814;445615;308109;742698;648572;142724;94128;325,17;108,39;433,56;1263;1370;0;0,76;4040;0
2015;2422008002242000001;Melo;37406;37406;0;0;Bolzano - Bozen;Alto Adige;4,2;N;4,2;274;9,402944205;4,825403376;13,78146328;-13,94911193;18,32321294;-1,841372608;31,3592748;825,8548667;;1;1200;1988;313534;108299;417229;400915;46628;16314;107,28;107,28;151,98;532;1818;0;1,01;2450;0
2015;2422008002243000001;Melo;7753;7753;0;0;Bolzano - Bozen;Alto Adige;2,3;N;2,3;101;9,643036789;5,120921737;13,98383844;-13,59160144;18,59430547;-1,533593482;31,45091254;798,5075332;;1;260,07;387;185329;162242;341102;220500;105985;120602;19;19;26,92;95;0;0;0;2160;0
2015;2422008002247000001;Melo;8540;8540;0;0;Bolzano - Bozen;Alto Adige;1,87;N;1,04;22;9,556999717;5,016067768;13,89500694;-13,62867742;18,52245598;-1,653750791;31,3344078;837,5883949;;1;177,62;360;209464;31745;239545;239009;2592;536;38,25;12,75;51;153;1002;28;0,56;600;0
2015;2422008002257000001;Melo;88059;88059;0;0;Bolzano - Bozen;Alto Adige;5,73;N;5,73;173;5,007281004;0,329637773;10,00203591;-16,34714219;13,80651073;-6,249277777;27,76132581;808,7178111;;1;3392,09;6898;488268;155032;642067;620008;66048;22060;480;480;680;2400;1907;0;1,06;3360;0
2015;2422008002263000001;Melo;108397;108397;0;0;Bolzano - Bozen;Alto Adige;6,3;N;6,3;171;9,462101384;4,900605306;13,81658751;-13,8227048;18,41100858;-1,751713003;31,30732409;835,3558178;;1;2818,43;6118;1016493;273173;1287901;1168601;123833;119301;525,25;175,08;700,33;2101;1171;0;0,65;5600;0
2015;2422008002297000001;Melo;89091;89091;0;0;Bolzano - Bozen;Alto Adige;7,5;N;7,5;185;9,3207198;4,684403688;13,68409172;-13,90159594;18,36974007;-1,90295369;31,18255667;861,5749241;;1;2206,08;4178;564293;57429;621722;600728;56446;20994;538,26;538,26;762,54;2583;2200;0;1,22;4640;0
2015;2422008002301000001;Melo;64843;64843;0;0;Bolzano - Bozen;Alto Adige;3,57;N;3,57;129;1,927735948;-2,774611816;6,487092978;-21,77493555;12,87050715;-11,0324718;22,83261669;1030,145164;;1;1862,9;3901;240772;126670;367443;338390;61273;29052;214,36;214,36;303,68;1068;934;0;0,52;2940;0
2015;2422008002306000001;Melo;90632;90632;0;0;Bolzano - Bozen;Alto Adige;6,31;N;6,31;177;2,610931578;-2,316227723;7,241120813;-21,13902993;13,17745593;-9,750211939;23,4500875;1182,723332;;1;3060,3;6830;265704;162334;422870;377906;69613;44964;508,72;508,72;720,68;2529;1269;0;0,71;4200;0
2015;2422008002308000001;Melo;72281;72281;0;0;Bolzano - Bozen;Alto Adige;4,4;N;4,4;140;2,828450633;-2,097149476;7,469728065;-21,07855449;13,45632163;-9,612083534;23,73326293;1194,252936;;1;2752,4;8286;217586;103436;314806;345375;29191;-30570;868,77;289,59;1158,36;3495;1489;4;0,83;3700;0
2015;2422008002312000001;Melo;73122;73122;0;0;Bolzano - Bozen;Alto Adige;13,38;N;2,8;213;2,824861691;-2,101443638;7,466926393;-21,09411937;13,44553449;-9,615348203;23,72585809;1193,566898;;1;2176,5;4733;153432;123806;272671;249306;50421;23367;566,66;566,66;802,77;2712;1678;11;0,94;1700;0
2015;2422008002330000001;Melo;89642;89642;0;0;Bolzano - Bozen;Alto Adige;3,05;N;3,05;44;4,903278535;0,028285051;9,49685563;-17,22796531;15,33260709;-6,949071474;26,81623455;1120,603002;;1;2134,38;4840;254414;155672;403988;341714;65532;62275;597,19;497,66;995,31;2961;1291;0;0,72;2200;0
2015;2422008002332000001;Melo;87754;87754;0;0;Bolzano - Bozen;Alto Adige;5,89;N;5,89;169;5,751953408;0,861106631;10,33634891;-16,68506843;15,8698879;-5,939039883;27,72310029;1101,167889;;1;3034,53;6247;390650;148057;320760;305899;59612;14863;638,77;212,92;851,7;2497;2318;0;1,29;3360;0
2015;2422008002356000001;Melo;18338;18338;0;0;Bolzano - Bozen;Alto Adige;1,6;N;1,6;64;4,848911324;-0,029870847;9,507105042;-17,39149034;14,98445058;-6,897055701;26,96582886;1127,99507;;1;681,21;1256;86016;30828;107172;103513;11649;3659;101,69;84,74;169,48;497;345;4;0,19;1960;0
2015;2422008002407000001;Melo;52768;52768;0;0;Bolzano - Bozen;Alto Adige;4,35;N;4,35;59;10,01219816;5,893434091;14,09343976;-11,3821713;19,21679975;-0,882762021;30,5408805;855,8420059;;1;1306,63;1985;94238;152056;241099;189876;69058;51224;171,72;57,24;228,96;660;1379;0;0,77;2050;0
2015;2422008002408000001;Melo;107391;107391;0;0;Bolzano - Bozen;Alto Adige;5,21;N;5,21;96;9,808226488;5,532035597;13,98356165;-12,34955062;18,88253016;-1,257001551;30,86215058;838,9663783;;1;2538,06;3176;557955;221498;671374;614140;100656;57236;298,3;99,43;397,74;1168;2381;6;1,32;2800;0
2015;2422008002409000001;Melo;17374;17374;0;0;Bolzano - Bozen;Alto Adige;1,77;N;1,77;165;9,742165052;5,29909743;14,01514929;-13,19368978;18,69740672;-1,425813297;31,24524362;832,0507039;;1;600,42;1389;215713;52832;266008;257155;21454;8852;36,52;36,52;51,73;177;321;0;0,18;1700;0
2015;2422008002414000001;Melo;55930;55930;0;0;Bolzano - Bozen;Alto Adige;3,45;N;3,29;191;9,795736627;5,587691977;13,93528698;-12,06678145;18,91287845;-1,214826727;30,62830557;848,0429618;;1;1981,26;3181;272725;114449;383082;361495;44697;21587;116,53;97,1;194,21;578;804;4;0,44;2500;0
2015;2422008002423000001;Melo;27599;27599;0;0;Bolzano - Bozen;Alto Adige;3,5;N;2,75;128;9,675059999;5,199158298;13,9847713;-13,44636208;18,60068538;-1,50171474;31,33665274;826,1981813;;1;864,56;1352;292091;94018;382265;358875;41983;23391;116,39;38,8;155,18;451;448;0;0,25;2600;0
2015;2422008002448000001;Melo;111467;111467;0;0;Bolzano - Bozen;Alto Adige;5,3;N;5,3;170;9,425620351;5,151893605;13,64751499;-13,0952271;18,39847353;-1,596246288;30,55671866;841,4361663;;1;3019,9;5453;318391;202494;516248;466600;90881;49648;352,75;352,75;499,73;1669;1036;0;0,58;4100;0
2015;2422008002449000001;Melo;85250;85250;0;0;Bolzano - Bozen;Alto Adige;4,75;N;4,93;166;9,200297057;4,576876866;13,60972328;-14,16130904;18,20136947;-2,068834794;31,25391389;827,7578665;;1;2092,88;6353;474222;237933;703466;637776;104557;65691;429,06;357,55;715,09;2117;1824;0;1,01;3140;0
2015;2422008002453000001;Melo;67420;67420;0;0;Bolzano - Bozen;Alto Adige;5,52;N;5,52;291;9,798797527;5,523049213;13,97440164;-12,3605857;18,87161647;-1,265724127;30,85096501;839,0197411;;1;2213,16;2528;364475;165561;525307;494118;72401;31186;202,02;67,34;269,36;770;1464;20;0,81;4040;0
2015;2422008002520000001;Melo;173364;173364;0;0;Bolzano - Bozen;Alto Adige;9,86;N;9,86;244;1,860680674;-2,794607765;6,391961248;-21,74242193;12,91297849;-11,30761238;22,91231204;972,4851398;;1;4872,51;10632;513273;354861;860563;745685;180922;114878;640,6;640,6;907,52;3203;3333;0;1,85;5600;0
2015;2422008002535000001;Melo;126452;126452;0;0;Bolzano - Bozen;Alto Adige;7,32;N;7,32;193;4,57581493;-0,289415358;9,162423769;-17,70956111;15,09566874;-7,357216914;26,3401304;1133,002449;;1;3914,22;8700;876100;304198;1175176;920749;176710;254428;353,16;353,16;500,31;1698;3293;2;1,83;3900;0
2015;2422008002542000001;Melo;113648;113648;0;0;Bolzano - Bozen;Alto Adige;5;N;5;334;2,7856668;-2,133438895;7,427354609;-21,14260006;13,41911209;-9,665349014;23,68590432;1190,850545;;1;3333,56;6763;567123;192555;737863;719619;78277;18241;888,59;888,59;1258,83;4347;2266;3;1,26;2500;0
2015;2422008002545000001;Melo;160349;160349;0;0;Bolzano - Bozen;Alto Adige;5,57;N;5,57;140;3,754314599;-1,116227227;8,316902715;-19,02282551;14,31587693;-8,352858628;25,00273717;1145,03025;;1;3269,75;10451;327085;292022;611275;538749;130484;72525;768;768;1088;3840;2713;24;1,5;2800;0
2015;2422008002549000001;Melo;115259;115259;0;0;Bolzano - Bozen;Alto Adige;4,39;N;4,39;144;2,836995906;-2,091059759;7,478999065;-21,07625872;13,4576281;-9,600649788;23,73988493;1194,464998;;1;3040,24;6800;358580;202455;554132;510860;84143;43273;312,24;260,2;520,4;1554;956;6;0,53;3800;0
2015;2422008002552000001;Melo;233929;233929;0;0;Bolzano - Bozen;Alto Adige;9,1;N;9,1;313;1,927735948;-2,774611816;6,487092978;-21,77493555;12,87050715;-11,0324718;22,83261669;1030,145164;;1;7612,8;13909;909968;425587;1251699;1184471;191104;67230;623,24;498,59;498,59;2437;6754;2;3,75;2100;0
2015;2422008002554000001;Melo;105791;105791;0;0;Bolzano - Bozen;Alto Adige;4,6;N;6,27;165;2,815122742;-2,108386502;7,456391004;-21,09717429;13,44433894;-9,628576223;23,71838948;1193,304541;;1;2749,35;6182;358365;185294;536801;509388;78970;27414;534,4;534,4;757,07;2605;1251;2;0,69;2800;0
2015;2422008002560000001;Melo;92031;92031;0;0;Bolzano - Bozen;Alto Adige;5,5;N;5,5;249;5,055065858;0,177477997;9,714719416;-17,09725134;15,20438293;-6,655030424;27,25213146;1127,153772;;1;2996,52;5103;344424;160808;501412;477894;68346;23519;539,1;449,25;898,49;2635;1500;0;0,83;3800;0
2015;2422008002569000001;Melo;115726;115726;0;0;Bolzano - Bozen;Alto Adige;4,87;N;4,87;44;4,917566976;0,038288914;9,518831379;-17,29062922;15,27153846;-6,911098531;26,83253707;1131,359178;;1;2400;4511;264904;219158;480259;408836;103002;71424;136,47;136,47;193,32;476;1154;0;0,64;3000;0
2015;2422008002577000001;Melo;162172;162172;0;0;Bolzano - Bozen;Alto Adige;7,84;N;9,17;210;2,058121015;-2,666403664;6,627723266;-21,64862512;12,99039224;-10,84088904;22,95594333;1032,565084;;1;5455,2;11587;823737;282236;1096987;1090278;119046;6710;952,76;317,59;1270,35;3746;3938;2;2,19;3300;0
